PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
38056562,2023-06-01,0,0,,,,
38401371,2023-06-01,0,0,,,,
40354619,2023-06-01,,20,,,,
35311665,2023-04-01,585.58,456.03,,,,
38746787,2023-04-01,,0.31,,,,
36577821,2023-02-01,,0.6,,,,
39280904,2023-05-01,0,5,,,,
41209118,2023-06-01,,5.53,,,,
35377252,2023-06-01,15.5,15.5,,,,
40846740,2023-06-01,,10,,,,
35377518,2023-04-01,20,20,,,,
37663165,2023-04-01,52.92,101.16,,,,
35943131,2023-01-01,,0,,,,
35333286,2023-05-01,0,0,,,,
35646372,2023-03-01,20,20,,,,
35707348,2023-01-01,,10307.93,,,,
35729051,2023-03-01,20,20,,,,
36205127,2023-04-01,11.2,11.2,,,,
37365224,2023-03-01,,3.43,,,,
36594019,2023-04-01,2.21,2.17,,,,
35799719,2023-04-01,1033.62,1015.38,,,,
36097245,2023-03-01,0,0,,,,
35450997,2023-06-01,0,0.01,,,,
35317738,2023-01-01,,0,,,,
36635834,2023-02-01,,3218.98,,,,
41042246,2023-06-01,,0,,,,
38091096,2023-06-01,20,20,,,,
37068949,2023-06-01,3.71,3.71,,,,
37057549,2023-06-01,20,20,,,,
35742507,2023-05-01,144.86,1.09,,,,
36238335,2023-02-01,300,4075.43,,,,
37776686,2023-04-01,10,10,,,,
37201969,2023-04-01,,20,,,,
38110885,2023-05-01,0,0,,,,
35466379,2023-04-01,0,0,,,,
38235557,2023-05-01,2.48,2.48,,,,
38022909,2023-04-01,0,0,,,,
37204947,2023-02-01,,11,,,,
36793138,2023-05-01,5.77,5.77,,,,
37880349,2023-05-01,24.42,24.42,,,,
35981767,2023-04-01,0,0,,,,
36153275,2023-04-01,0,0,,,,
35866721,2023-03-01,1.08,0,,,,
40123061,2023-05-01,,0,,,,
35515004,2023-01-01,,0,,,,
36695423,2023-05-01,0,0,,,,
35281136,2023-02-01,,0.77,,,,
37780952,2023-03-01,,2,,,,
36576680,2023-03-01,0.01,0.01,,,,
37411452,2023-05-01,2.96,209.76,,,,
36190521,2023-03-01,50,50,,,,
40354252,2023-06-01,,117.82,,,,
38906725,2023-04-01,,0,,,,
36458702,2023-05-01,0,0,,,,
36985741,2023-05-01,0,0,,,,
37889661,2023-03-01,,13.21,,,,
40037629,2023-05-01,,0,,,,
36423841,2023-05-01,25.92,25.84,,,,
39258670,2023-06-01,2.89,2.89,,,,
37227275,2023-03-01,5,5,,,,
35536196,2023-03-01,0,0,,,,
38181604,2023-04-01,17.51,254.47,,,,
37721044,2023-06-01,67473.55,15116.16,,,,
37877201,2023-06-01,0,0,,,,
40731698,2023-06-01,,0,,,,
36412388,2023-03-01,976,1317.99,,,,
35341273,2023-03-01,100,10,,,,
37926236,2023-05-01,0,0,,,,
37230513,2023-04-01,76.38,317.63,,,,
37291448,2023-04-01,0.01,266.91,,,,
38807761,2023-04-01,,20,,,,
36639458,2023-04-01,114.6,4.35,,,,
37856199,2023-05-01,32.48,2.07,,,,
35983228,2023-02-01,0,0,,,,
38422802,2023-04-01,,20,,,,
35285415,2023-04-01,624.43,712.14,,,,
36194533,2023-03-01,0,0,,,,
35594384,2023-03-01,3.32,3.32,,,,
39112530,2023-04-01,,0,,,,
37185548,2023-05-01,19.03,18.66,,,,
37956344,2023-04-01,0,0,,,,
39952155,2023-05-01,,21.24,,,,
37497370,2023-04-01,0.99,2.78,,,,
36723661,2023-02-01,,200,,,,
35807456,2023-01-01,,25,,,,
37988849,2023-03-01,,5,,,,
36323276,2023-05-01,8.16,230.18,,,,
37399304,2023-04-01,0,0,,,,
38150640,2023-05-01,20.16,146.08,,,,
37082520,2023-05-01,2.01,843.77,,,,
35451262,2023-01-01,,50,,,,
37400919,2023-06-01,694.27,930.22,,,,
40012991,2023-06-01,0,0,,,,
39457289,2023-06-01,0,0,,,,
35407159,2023-03-01,0,0,,,,
38593835,2023-05-01,10,10,,,,
38168286,2023-05-01,0,0,,,,
37736154,2023-05-01,20,380.28,,,,
37600283,2023-03-01,,2.92,,,,
35606062,2023-06-01,5.04,43.7,,,,
39789028,2023-06-01,20,41.09,,,,
36940982,2023-06-01,34.54,34.54,,,,
36359961,2023-03-01,0,8.03,,,,
39128355,2023-06-01,3.04,0.04,,,,
40803051,2023-06-01,,0,,,,
36853607,2023-06-01,0,0,,,,
39167481,2023-04-01,,0,,,,
36667547,2023-05-01,96.58,38.37,,,,
40030822,2023-05-01,,20,,,,
35317997,2023-02-01,0,10285,,,,
37586170,2023-06-01,63.07,20.46,,,,
35929807,2023-06-01,0,0,,,,
41127533,2023-06-01,,0,,,,
37930833,2023-06-01,,160.05,,,,
36178087,2023-05-01,125,2186.39,,,,
37518533,2023-03-01,,79.14,,,,
41153688,2023-06-01,,20,,,,
36724565,2023-02-01,,0,,,,
37488002,2023-05-01,68584.48,82272.04,,,,
35901056,2023-05-01,5,5,,,,
38129380,2023-05-01,50,50,,,,
39054451,2023-06-01,7.14,7.16,,,,
40030263,2023-06-01,,20,,,,
39665340,2023-05-01,,0,,,,
40272274,2023-05-01,,0,,,,
38081627,2023-05-01,0,145.34,,,,
35881795,2023-01-01,,1010,,,,
35336064,2023-04-01,13352.98,54851.84,,,,
35399150,2023-03-01,1029.6,884.93,,,,
38196218,2023-05-01,20,2.2,,,,
35931881,2023-04-01,0,0,,,,
39484308,2023-06-01,0,0,,,,
35927289,2023-06-01,0,0,,,,
35644183,2023-06-01,52492.53,41909.09,,,,
41107771,2023-06-01,,5050.04,,,,5050.04
40052658,2023-06-01,0,0,,,,
38058356,2023-06-01,0,0,,,,
41044639,2023-06-01,,0,,,,
35331196,2023-05-01,1.38,1.38,,,,
35934728,2023-04-01,0,0,,,,
35846617,2023-01-01,,0,,,,
36844866,2023-06-01,148.73,339.05,,,,
36918047,2023-03-01,545.82,608.29,,,,
36578415,2023-03-01,0,0,,,,
37532152,2023-06-01,0,0,,,,
36846315,2023-06-01,214.44,188.19,,,,
35646372,2023-05-01,20,20,,,,
40658237,2023-06-01,,0,,,,
37185648,2023-04-01,,83.2,,,,
36600543,2023-05-01,32.17,243.97,,,,
35936486,2023-06-01,0,165.65,,,,
35418735,2023-03-01,0,0,,,,
35387455,2023-02-01,1,1,,,,
38742855,2023-06-01,0,0,,,,
38001388,2023-06-01,15.96,15.85,,,,
37281612,2023-04-01,0,0,,,,
35314107,2023-03-01,132.78,74.85,,,,
38262181,2023-05-01,255.18,0,,,,
37228394,2023-06-01,0,0,,,,
39406246,2023-06-01,0,0,,,,
38555543,2023-04-01,,15,,,,
38893346,2023-05-01,20,20,,,,
37492382,2023-05-01,,16138.6,,,,
38596771,2023-06-01,2.01,2.01,,,,
35805759,2023-02-01,17.38,17.89,,,,
36564850,2023-02-01,,2006.53,,,,
36460204,2023-03-01,17.74,4221.66,,,,
36324342,2023-03-01,,1.8,,,,
38061499,2023-04-01,39.87,374.25,,,,
37759743,2023-03-01,,0,,,,
36470891,2023-04-01,0,0,,,,
35775224,2023-04-01,0.05,0.05,,,,
37426600,2023-05-01,0,0,,,,
35728448,2023-01-01,,0,,,,
35389631,2023-04-01,1368.01,132.87,,,,
37401619,2023-04-01,25,3.25,,,,
36119160,2023-04-01,0.75,8.1,,,,
35507080,2023-04-01,9585.08,8068.48,,,,
40549380,2023-06-01,,0,,,,
36313927,2023-03-01,0,0,,,,
35348494,2023-04-01,0.3,0.3,,,,
36701892,2023-05-01,560,560,,,,
35279800,2023-03-01,20,898.19,,,,
35488368,2023-02-01,0,-209.72,,,,
36804448,2023-05-01,8.46,0,,,,
38806625,2023-06-01,,10,,,,
35931881,2023-06-01,0,0,,,,
35786511,2023-02-01,29.5,0,,,,
39350400,2023-06-01,4.51,45.38,,,,
37589090,2023-03-01,,70,,,,
38913626,2023-05-01,0,208.48,,,,
35812325,2023-02-01,0,20,,,,
36412388,2023-04-01,1296.27,1371.7,,,,
38111435,2023-05-01,15,14520.93,,,,
37916450,2023-05-01,0,0,,,,
35782898,2023-02-01,20,53.09,,,,
37649896,2023-04-01,0,39514.2,,,,
37812782,2023-03-01,,2028.07,,,,
36574375,2023-02-01,,8575.19,,,,
36053786,2023-02-01,959,897.82,,,,
36137314,2023-04-01,0.45,0,,,,
39320381,2023-05-01,,0,,,,
36184300,2023-06-01,0,0,,,,
38066524,2023-03-01,,17.59,,,,
36577164,2023-03-01,1.84,1.84,,,,
40058786,2023-06-01,2500,2413.98,,,,
36865403,2023-05-01,1,1,,,,
37586221,2023-06-01,176.54,51.35,,,,
39387659,2023-05-01,,0,,,,
37046877,2023-03-01,0,0,,,,
39928334,2023-06-01,0,30,,,,
40026112,2023-06-01,161.65,6.63,,,,
39667025,2023-06-01,1175.37,4505.55,,,,
38831465,2023-06-01,3.69,3.69,,,,
36262988,2023-06-01,16315.32,1322.21,,,,
39500033,2023-05-01,,0,,,,
36532766,2023-06-01,1745.95,2598.13,,,,
39217385,2023-05-01,190,0,,,,
37109136,2023-02-01,,0,,,,
35673920,2023-06-01,0.64,0.64,,,,
40824784,2023-06-01,,20,,,,
38985878,2023-06-01,0,0,,,,
35472060,2023-06-01,0,0,,,,
35532825,2023-06-01,10,10,,,,
36858378,2023-03-01,20,282.82,,,,
36993099,2023-03-01,30.01,87.01,,,,
36467674,2023-04-01,,0,,,,
35482059,2023-03-01,20,20,,,,
39394122,2023-05-01,,20,,,,
37286855,2023-05-01,45.6,53.52,,,,
35478922,2023-02-01,24.62,18.98,,,,
36729217,2023-06-01,0,0,,,,
41065270,2023-06-01,,27.72,,,,
35583867,2023-01-01,,0,,,,
35360023,2023-05-01,0,0,,,,
36892843,2023-03-01,,0,,,,
38088829,2023-03-01,,0,,,,
37273106,2023-05-01,0,0,,,,
39029192,2023-04-01,,0,,,,
36231072,2023-02-01,,14.8,,,,
36651690,2023-04-01,0,0,,,,
38071127,2023-05-01,1.2,0,,,,
36215938,2023-04-01,0,0,,,,
35520174,2023-01-01,,20,,,,
35877827,2023-02-01,,20,,,,
37887405,2023-03-01,,20,,,,
35635618,2023-02-01,21253.98,16575.1,,,,
38314955,2023-06-01,4.68,4.65,,,,
38063234,2023-05-01,0,0,,,,
39947310,2023-06-01,,20,,,,
35679350,2023-06-01,498.36,418.64,,,,
40940070,2023-06-01,,1718.4,,,,
36804448,2023-03-01,20,163.49,,,,
41011411,2023-06-01,,0,,,,
36261767,2023-06-01,0,0,,,,
39592352,2023-06-01,199.18,14.01,,,,
38915141,2023-06-01,26.46,28.53,,,,
36179643,2023-06-01,40,40,,,,
35957965,2023-06-01,1.42,1.42,,,,
40321666,2023-06-01,0,0,,,,
36658094,2023-03-01,0,0,,,,
38785683,2023-05-01,6.65,0.08,,,,
38096002,2023-06-01,0.2,0.3,,,,
38745935,2023-05-01,120,265.62,,,,
38259231,2023-06-01,9.09,9.12,,,,
36472352,2023-04-01,0,0,,,,
35910784,2023-02-01,20,0.66,,,,
35311327,2023-05-01,8.07,8.07,,,,
35449409,2023-01-01,,32.81,,,,
36354755,2023-05-01,600.64,130.64,,,,
37156147,2023-02-01,,0,,,,
35551576,2023-06-01,0,0,,,,
39145355,2023-05-01,1,1,,,,
39497950,2023-05-01,,0,,,,
35835556,2023-03-01,0,489.84,,,,
35407159,2023-02-01,0,0,,,,
36236908,2023-01-01,,13,,,,
38287471,2023-05-01,122.69,218.59,,,,
36430902,2023-04-01,67.26,49.63,,,,
35909718,2023-01-01,,16.32,,,,
35770515,2023-02-01,0,25.13,,,,
38423732,2023-05-01,0,0,,,,
35287311,2023-01-01,,4.35,,,,
38666823,2023-06-01,1,0,,,,
39788836,2023-06-01,5755.16,17509.35,,,,
36994753,2023-06-01,20,20,,,,
36077388,2023-06-01,0,0,,,,
37330047,2023-03-01,,17.59,,,,
37313506,2023-05-01,3.01,3.01,,,,
37013878,2023-05-01,0,0,,,,
35725982,2023-04-01,0,0,,,,
36947719,2023-05-01,15657.37,5071.26,,,,
36858378,2023-05-01,217.21,148.95,,,,
35814731,2023-04-01,0,0,,,,
39442275,2023-05-01,,12,,,,
35286855,2023-05-01,149.29,109.01,,,,
35996427,2023-03-01,50.22,26.32,,,,
35373953,2023-04-01,62.66,60.94,,,,
38645531,2023-04-01,,116,,,,
37641897,2023-05-01,155.29,151.91,,,,
38772757,2023-06-01,0,0,,,,
35297825,2023-06-01,0,0,,,,
38650643,2023-06-01,0,0,,,,
38006097,2023-04-01,20,-0.6,,,,
37615289,2023-05-01,7.21,74.69,,,,
40084422,2023-05-01,,0,,,,
35252187,2023-02-01,763.53,0,,,,
36223744,2023-01-01,,75,,,,
39261050,2023-05-01,,4355.86,,,,
37646101,2023-05-01,0,0,,,,
38285063,2023-04-01,3.21,8.01,,,,
38655638,2023-04-01,,2,,,,
37811530,2023-04-01,0,0,,,,
36941370,2023-05-01,505.72,274.87,,,,
38807492,2023-06-01,45.79,45.92,,,,
39864955,2023-05-01,,0,,,,
36403359,2023-02-01,,434.02,,,,
40718187,2023-06-01,,1810,,,,
38558450,2023-06-01,21.8,176.92,,,,
38952383,2023-06-01,53.28,44.29,,,,
38903284,2023-05-01,55.43,297.68,,,,
35540268,2023-02-01,273,453,,,,
36963824,2023-05-01,84.41,1.02,,,84.41,1.02
37970974,2023-05-01,20000,11317.08,,,,
35491800,2023-03-01,0,0,,,,
36793518,2023-04-01,20,20,,,,
35321254,2023-01-01,,0,,,,
35650877,2023-03-01,44.68,280.41,,,,
40995654,2023-06-01,,397.16,,,,
38130652,2023-06-01,0,0,,,,
35709186,2023-04-01,2.01,2.01,,,,
36804448,2023-04-01,61.5,8.46,,,,
35544457,2023-04-01,8.46,36.68,,,,
38364255,2023-04-01,,0,,,,
38781030,2023-06-01,10,0,,,,
38495669,2023-06-01,0,0,,,,
38785683,2023-06-01,0.08,0.08,,,,
40863635,2023-06-01,,0,,,,
35256346,2023-06-01,165.23,165.23,,,,
37674206,2023-03-01,,1500,,,,
38626026,2023-04-01,,1070,,,,
37273175,2023-06-01,0,0,,,,
35582031,2023-02-01,28.14,27.83,,,,
39163389,2023-05-01,0,3.89,,,,
37685781,2023-05-01,0.01,0.01,,,,
35921091,2023-03-01,0,0,,,,
36161121,2023-03-01,25.22,528.32,,,,
35387455,2023-01-01,,1,,,,
35929807,2023-05-01,0,0,,,,
35281156,2023-04-01,558.49,2835.59,,,,
39339951,2023-05-01,,3.58,,,,
35393209,2023-02-01,0,0,,,,
35386516,2023-04-01,0,0,,,,
39712799,2023-05-01,,0,,,,
37199228,2023-05-01,4.16,4.16,,,,
35419725,2023-06-01,20,20,,,,
39550961,2023-06-01,0,0,,,,
36458702,2023-04-01,0,0,,,,
35267880,2023-01-01,,10.24,,,,
35505742,2023-04-01,0,0,,,,
36187237,2023-01-01,,0,,,,
36566603,2023-05-01,0,0,,,,
39514073,2023-06-01,0,0,,,,
35519243,2023-04-01,20,20,,,,
39692374,2023-06-01,,19.53,,,,
35972455,2023-06-01,,0,,,,
36757346,2023-03-01,0,10.25,,,,
36095012,2023-02-01,0,0,,,,
36477791,2023-05-01,0,0,,,,
36197404,2023-05-01,0,0,,,,
35772110,2023-05-01,75924.38,75317.27,,,,
38806653,2023-04-01,,0,,,,
36252394,2023-02-01,0,1048.1,,,,
35551576,2023-02-01,918.04,540.27,,,,
37112604,2023-05-01,566.37,1.37,,,,
38416982,2023-04-01,,20,,,,
36139664,2023-01-01,,0.06,,,,
36194533,2023-05-01,0,0,,,,
36017094,2023-04-01,22.44,21.79,,,,
36133474,2023-02-01,,0,,,,
37146709,2023-03-01,9.6,9.36,,,,
37549982,2023-03-01,,0,,,,
37851480,2023-06-01,2.04,3.3,,,,
37583396,2023-06-01,3.54,250.25,,,,
37953294,2023-06-01,0,0,,,,
36488550,2023-04-01,4.1,0,,,,
38495324,2023-05-01,0.02,740.36,,,,
40619855,2023-06-01,,0,,,,
40220199,2023-06-01,0,1.59,,,,
37272911,2023-06-01,250,0,,,,
38354939,2023-06-01,20,20,,,,
36238055,2023-03-01,0,0,,,,
39664579,2023-05-01,,450.13,,,,
36016274,2023-02-01,7,0,,,,
38937845,2023-05-01,0,0,,,,
40216614,2023-05-01,,0,,,,
36846080,2023-03-01,95,90.73,,,,
39688073,2023-05-01,,0,,,,
37326031,2023-05-01,2500,2850,,,,
35690739,2023-05-01,6.24,6.24,,,,
36743571,2023-04-01,37.4,27.4,,,,
35642624,2023-01-01,,71.47,,,,
37588491,2023-04-01,0,0,,,,
38881653,2023-06-01,2154.91,2140.39,,,,
35730109,2023-02-01,289.54,1678.41,,,,
40440000,2023-06-01,,0,,,,
38347566,2023-06-01,0,0,,,,
35960868,2023-06-01,20,20,,,,
36618915,2023-06-01,0,0,,,,
36639310,2023-02-01,,13,,,,
38471892,2023-05-01,439.27,429.65,,,,
37524037,2023-04-01,0.05,0.05,,,,
39965901,2023-05-01,,0,,,,
35336986,2023-01-01,,0,,,,
38536011,2023-04-01,,59.25,,,,
38068386,2023-06-01,302.4,164.95,,,,
39232665,2023-06-01,19,19,,,,
40255641,2023-06-01,15.65,5.2,,,,
37162370,2023-06-01,11.66,18.68,,,,
40091561,2023-06-01,16.25,3073.49,,,,
40131842,2023-06-01,1020,2020,,,,
39822292,2023-06-01,145.49,45.34,,,,
37761909,2023-05-01,0,0,,,,
35702142,2023-06-01,0.75,167.19,,,,
36594019,2023-06-01,2.17,2.16,,,,
38833811,2023-05-01,0,0,,,,
39803730,2023-05-01,,20,,,,
37761561,2023-04-01,20,20,,,,
36196807,2023-05-01,49.79,49.79,,,,
40416329,2023-06-01,,20,,,,
39104442,2023-06-01,20,20,,,,
36052518,2023-06-01,0,0,,,,
37722123,2023-06-01,0,0,,,,
36691569,2023-06-01,3546.87,2779.38,,,,
37270579,2023-06-01,,20,,,,
36543257,2023-06-01,426,251,,,,
37184933,2023-06-01,264,6.04,,,,
36133491,2023-06-01,39.91,39.64,,,,
35269068,2023-03-01,5,5,,,,
37349101,2023-05-01,20,20,,,,
37552631,2023-04-01,2617.48,641.05,,,,
36465353,2023-06-01,0.07,2.15,,,,
35490928,2023-06-01,8.73,8.32,,,,
36808484,2023-06-01,102,102,,,,
40862978,2023-06-01,,13.2,,,,
38532071,2023-06-01,22.66,10757.28,,,,
38897353,2023-04-01,,0,,,,
35522011,2023-02-01,28.89,0,,,,
38329222,2023-06-01,33.58,89.51,,,,
35684234,2023-01-01,,0,,,,
36241727,2023-02-01,,108,,,,
36837354,2023-03-01,0,0,,,,
39149469,2023-04-01,,10000,,,,
37886295,2023-04-01,495.16,91.68,,,,
38836323,2023-04-01,,0.85,,,,
37006039,2023-03-01,0,0,,,,
35664329,2023-02-01,0,0,,,,
36242102,2023-03-01,193.64,0,,,,
37232127,2023-03-01,0,0,,,,
35500244,2023-01-01,,427.35,,,,
37956020,2023-03-01,,462.26,,,,
38824732,2023-05-01,20,42.9,,,,
37916406,2023-04-01,,1170,,,,
37416056,2023-06-01,0,0,,,,
35658582,2023-04-01,1044.74,2012.28,,,,
35551338,2023-05-01,486.33,504.13,407.36,504.13,,
38082184,2023-06-01,25.77,1.9,,,,
40995088,2023-06-01,,0,,,,
36819741,2023-05-01,0,642.93,,,,
35333286,2023-03-01,10,0,,,,
36769731,2023-03-01,90.5,503.5,,,,
35440949,2023-01-01,,0,,,,
38771135,2023-04-01,,268.95,,,,
39145355,2023-06-01,1,1,,,,
37731190,2023-06-01,6135.59,9473.95,,,,
36006238,2023-04-01,597.67,190.07,,,,
38815021,2023-06-01,48.09,8.09,,,,
36095012,2023-01-01,,0,,,,
35459712,2023-05-01,20,20,,,,
40581061,2023-06-01,,0,,,,
40529266,2023-06-01,,0,,,,
37284706,2023-06-01,32.34,375.34,,,,
36805295,2023-05-01,717.2,330,,,,
35347117,2023-05-01,0,0.01,,,,
37408008,2023-06-01,377.8,675.92,,,,
37883555,2023-05-01,235.61,89.53,,,,
35576756,2023-01-01,,0,,,,
37421398,2023-03-01,,0,,,,
35461093,2023-02-01,10,10,,,,
35795717,2023-02-01,2.54,44.52,,,,
38431498,2023-04-01,,20,,,,
37347549,2023-05-01,13,25,,,,
38844577,2023-04-01,,0,,,,
35970946,2023-04-01,138.4,138,,,,
38221827,2023-06-01,157.13,106.38,,,,
36582095,2023-06-01,0,0,,,,
35773770,2023-01-01,,461.42,,,,
35257735,2023-04-01,811.76,245.13,,,,
38144825,2023-04-01,152,0,,,,
36115629,2023-02-01,0,1493.21,,,,
37994555,2023-03-01,,12,,,,
36473359,2023-04-01,20,20,,,,
40176869,2023-05-01,,10,,,,
40008226,2023-06-01,0,158.01,,,,79.27
35805428,2023-02-01,0,220.17,,,,
36058009,2023-06-01,0,0,,,,
37093518,2023-06-01,0,0,,,,
37397344,2023-06-01,4478.38,3059.83,,,,
39514073,2023-05-01,,0,,,,
37095493,2023-05-01,2.7,80.67,,,,
36877051,2023-04-01,11.45,8.45,,,,
35558075,2023-01-01,,0,,,,
35449409,2023-02-01,32.81,32.81,,,,
35538191,2023-04-01,0,0,,,,
36097245,2023-02-01,,0,,,,
38058356,2023-05-01,5.69,0,,,,
40715206,2023-06-01,,413.73,,,,
40084043,2023-05-01,,100,,,,
36910116,2023-02-01,,2,,,,
37803544,2023-04-01,6.78,6.78,,,,
37179496,2023-03-01,,0,,,,
36193499,2023-03-01,0,0,,,,
37719847,2023-04-01,0,0,,,,
39618504,2023-05-01,,0,,,,
35574512,2023-04-01,283.51,190.59,,,,
37311608,2023-04-01,0,0,,,,
41208314,2023-06-01,,0,,,,
40335568,2023-06-01,30,5319.13,,,,
36038431,2023-06-01,1831.42,1324.89,,,,
36320062,2023-05-01,0,0,,,,
36416338,2023-03-01,1.43,23.05,,,,
38803630,2023-05-01,17.57,10.96,,,,
35772110,2023-02-01,0,0,,,,
39149469,2023-06-01,0,0,,,,
40803463,2023-06-01,,0,,,,
38249976,2023-06-01,75.15,0,,,,
38425657,2023-06-01,-6.1,2.5,,,,
37013878,2023-06-01,0,0,,,,
35519243,2023-06-01,20,20,,,,
40814851,2023-06-01,,0,,,,
36897033,2023-04-01,10,10,,,,
38661475,2023-04-01,,7224.87,,,,7224.87
37532395,2023-04-01,,2.82,,,,
35594685,2023-02-01,592.26,77.95,,,,
35840344,2023-03-01,218.82,626.92,,,,
36208385,2023-05-01,0,6.23,,,,
35673920,2023-03-01,0.64,0.64,,,,
36855826,2023-04-01,1.1,10.1,,,,
35303968,2023-01-01,,1.98,,,,
36814031,2023-02-01,,899,,,,
38425518,2023-04-01,,610.6,,,,
36126206,2023-02-01,0,1893.26,,,,
37870508,2023-06-01,0,0,,,,
41185463,2023-06-01,,1.99,,,,
36324342,2023-06-01,0.76,0.56,,,,
35586285,2023-03-01,,14899.01,,,,
39710694,2023-05-01,,93.58,,,,
36445866,2023-04-01,133.67,131.43,,,,
38084949,2023-03-01,,0,,,,
36077418,2023-05-01,0.41,0.66,,,,
35583867,2023-02-01,0,0,,,,
35779243,2023-05-01,7173.89,3300.39,,,,
35913592,2023-06-01,0,0,,,,
41296270,2023-06-01,,0,,,,
37347735,2023-06-01,1.35,1.07,,,,
41114473,2023-06-01,,5.5,,,,
35386492,2023-04-01,27592.86,27514.57,,,,
37909784,2023-06-01,20,20,,,,
35834132,2023-03-01,660.08,60.08,,,,
37637752,2023-04-01,,20,,,,
38143457,2023-04-01,390.98,1153.44,,,,
39170338,2023-04-01,,0,,,,
35608955,2023-02-01,50,41.8,,,,
36535333,2023-05-01,0,0,,,,
40094776,2023-05-01,,0,,,,
36321221,2023-05-01,335.49,35.49,,,,
37313506,2023-04-01,3.01,3.01,,,,
38900185,2023-04-01,,26.32,,,,
36577821,2023-05-01,0,0,,,,
36230312,2023-04-01,0,0,,,,
36569714,2023-06-01,13.5,13.5,,,,
35710963,2023-02-01,42.35,347.09,,,,
39032858,2023-06-01,10,10,,,,
38839709,2023-05-01,0,0,,,,
38509544,2023-05-01,0,0,,,,
39673151,2023-06-01,0,0,,,,
38672187,2023-06-01,93.39,74.4,,,,
37689477,2023-04-01,3,3,,,,
40005013,2023-06-01,,0,,,,
39066474,2023-06-01,6,0,,,,
35559942,2023-04-01,0,0,,,,
37612906,2023-03-01,,0,,,,
36833865,2023-04-01,30,0,,,,
37680009,2023-03-01,,0.36,,,,
37405100,2023-05-01,0,0,,,,
36432395,2023-04-01,0,0,,,,
40124148,2023-06-01,129.35,470.41,,,,
37812782,2023-05-01,2107.54,21.91,,,,
36153275,2023-01-01,,0,,,,
36805017,2023-06-01,265.33,45.95,,,,
36929288,2023-06-01,20,20,,,,
36726356,2023-06-01,219.7,415.85,,,,
37523775,2023-05-01,297.28,472.4,,,,
39433918,2023-06-01,0,0,,,,
36684032,2023-04-01,0.04,0.04,,,,
39101188,2023-04-01,,4030.18,,,,
35830420,2023-05-01,25.18,1.04,,,,
37588491,2023-03-01,,5,,,,
35762501,2023-02-01,0,0,,,,
35400923,2023-01-01,,0.51,,,,
38068538,2023-03-01,,0,,,,
38826150,2023-06-01,4.49,4.46,,,,
38541520,2023-06-01,7.1,7.1,,,,
36499651,2023-02-01,,2.54,,,,
35313732,2023-01-01,,0,,,,
36549107,2023-05-01,0,25,,,,
40959500,2023-06-01,,1.11,,,,
35347117,2023-06-01,0.01,0.01,,,,
39626186,2023-06-01,130.12,0,,,,
40468196,2023-06-01,,12,,,,
39962556,2023-06-01,2,2,,,,
38872038,2023-06-01,2.36,2.35,,,,
35707348,2023-02-01,10242.19,16305.01,,,,
37450343,2023-05-01,137.31,24.61,,,,
38056243,2023-05-01,1.78,1.78,,,,
35981767,2023-02-01,0,0,,,,
35287306,2023-01-01,,0,,,,
41194129,2023-06-01,,2.72,,,,
40047524,2023-06-01,0,20,,,,
37797002,2023-06-01,0,11.2,,,,
36984122,2023-05-01,10358.42,473.32,,,,
35428136,2023-02-01,30,30,,,,
40331331,2023-06-01,20,160.41,,,,
40951939,2023-06-01,,20,,,,
39841484,2023-06-01,20,20,,,,
35654576,2023-01-01,,7.23,,,,
36394444,2023-06-01,0,0,,,,
39392216,2023-06-01,21,21,,,,
40047524,2023-05-01,,0,,,,
37383311,2023-03-01,,37.48,,,,
36421901,2023-04-01,0,0,,,,
39303009,2023-05-01,,21.15,,,,
36549062,2023-04-01,0,0,,,,
36102596,2023-01-01,,20,,,,
39687493,2023-06-01,20,0,,,,
39050624,2023-06-01,40.37,2996.65,,,,
38045792,2023-05-01,20.02,20.09,,,,
35456682,2023-06-01,2961.44,2819.17,,,,
40227469,2023-06-01,20,20,,,,
36654263,2023-03-01,0,0,,,,
37660361,2023-04-01,20,7.47,,,,
39801682,2023-06-01,10.25,10.25,,,,
36963507,2023-06-01,0,0,,,,
35981767,2023-06-01,0,0,,,,
35305476,2023-04-01,100,0,,,,
38565853,2023-05-01,0,0,,,,
37399243,2023-03-01,,5.86,,,,
38841982,2023-05-01,0,0,,,,
35523229,2023-05-01,23,23,,,,
38283063,2023-06-01,0,0,,,,
36378073,2023-02-01,,14.2,,,,
35866160,2023-03-01,0,0,,,,
37990165,2023-05-01,482,1815,,,,
35869751,2023-03-01,2.7,2.67,,,,
35740983,2023-01-01,,499.7,,,,
36093420,2023-03-01,4.19,4.15,,,,
36566956,2023-06-01,0,0,,,,
36130579,2023-05-01,454.98,1596.88,,,,
37184973,2023-04-01,20,3483.01,,,,
37957047,2023-05-01,0,0,,,,
36127033,2023-02-01,13.14,421.59,,,,
36994133,2023-05-01,0,0,,,,
40337096,2023-06-01,,0,,,,
37236598,2023-06-01,5802.26,5161.71,,,,
40718972,2023-06-01,,1,,,,
38796686,2023-06-01,7.48,42.1,,,,
38168286,2023-06-01,0,0,,,,
